DATAH	Record	Date	Time	MO	CHK	
DATA	0000500	2024-10-02	10:09:14	661.39	 91
DATA	0000501	2024-10-02	10:14:14	330.59	 83
DATA	0000502	2024-10-02	10:19:14	901.63	 88
DATA	0000503	2024-10-02	10:24:14	583.69	 97
DATA	0000504	2024-10-02	10:29:14	942.38	 98
DATA	0000505	2024-10-02	10:34:14	940.78	 97
DATA	0000506	2024-10-02	10:39:14	481.98	105
DATA	0000507	2024-10-02	10:44:14	453.86	 98
DATA	0000508	2024-10-02	10:49:14	772.65	105
DATA	0000509	2024-10-02	10:54:14	1.7972	101
DATA	0000510	2024-10-02	10:59:14	481.98	102
DATA	0000511	2024-10-02	11:04:14	354.97	 92
DATA	0000512	2024-10-02	11:09:14	485.85	100
DATA	0000513	2024-10-02	11:14:14	780.49	 95
DATA	0000514	2024-10-02	11:19:13	481.98	102
DATA	0000515	2024-10-02	11:24:13	324.46	 88
DATA	0000516	2024-10-02	11:29:13	323.04	 87
DATA	0000517	2024-10-02	11:34:13	316.69	 97
DATA	0000518	2024-10-02	11:39:13	319.50	 96
DATA	0000519	2024-10-02	11:44:13	324.13	 88
DATA	0000520	2024-10-02	11:49:13	788.85	108
DATA	0000521	2024-10-02	11:54:13	476.10	 87
DATA	0000522	2024-10-02	11:59:13	663.90	 99
DATA	0000523	2024-10-02	12:04:13	481.98	 97
DATA	0000524	2024-10-02	12:09:13	829.44	100
DATA	0000525	2024-10-02	12:14:13	817.73	 96
DATA	0000526	2024-10-02	12:19:13	429.52	 98
DATA	0000527	2024-10-02	12:24:13	552.93	 97
DATA	0000528	2024-10-02	12:29:13	441.89	105
DATA	0000529	2024-10-02	12:34:13	468.96	109
DATA	0000530	2024-10-02	12:39:13	481.98	103
DATA	0000531	2024-10-02	12:44:13	481.98	100
DATA	0000532	2024-10-02	12:49:13	5.6907	103
DATA	0000533	2024-10-02	12:54:13	23.235	 88
DATA	0000534	2024-10-02	12:59:13	136.13	 93
DATA	0000535	2024-10-02	13:04:13	30.441	 83
DATA	0000536	2024-10-02	13:09:13	20.461	 90
DATA	0000537	2024-10-02	13:14:12	23.067	 91
DATA	0000538	2024-10-02	13:19:12	348.60	100
DATA	0000539	2024-10-02	13:24:12	604.64	 96
DATA	0000540	2024-10-02	13:29:12	481.98	103
DATA	0000541	2024-10-02	13:34:12	663.28	 95
DATA	0000542	2024-10-02	13:39:12	397.67	108
DATA	0000543	2024-10-02	13:44:12	0.0000	 73
DATA	0000544	2024-10-02	13:49:12	163.79	105
DATA	0000545	2024-10-02	13:54:12	6.3951	100
DATA	0000546	2024-10-02	13:59:12	30.564	100
DATA	0000547	2024-10-02	14:04:12	1.1780	 91
DATA	0000548	2024-10-02	14:09:12	122.85	 98
DATA	0000549	2024-10-02	14:14:12	25.274	 97
DATA	0000550	2024-10-02	14:19:12	205.00	 81
DATA	0000551	2024-10-02	14:24:12	41.068	 90
DATA	0000552	2024-10-02	14:29:12	39.418	102
DATA	0000553	2024-10-02	14:34:12	77.627	103
DATA	0000554	2024-10-02	14:39:12	143.16	 95
DATA	0000555	2024-10-02	14:44:12	157.20	 92
DATA	0000556	2024-10-02	14:49:12	52.943	106
DATA	0000557	2024-10-02	14:54:12	188.61	104
DATA	0000558	2024-10-02	14:59:12	21.731	100
DATA	0000559	2024-10-02	15:04:11	72.714	 98
DATA	0000560	2024-10-02	15:09:11	102.18	 86
DATA	0000561	2024-10-02	15:14:11	97.911	 98
DATA	0000562	2024-10-02	15:19:11	81.974	106
DATA	0000563	2024-10-02	15:24:11	38.242	 93
DATA	0000564	2024-10-02	15:29:11	48.831	104
DATA	0000565	2024-10-02	15:34:11	30.076	 93
DATA	0000566	2024-10-02	15:39:11	28.230	 98
DATA	0000567	2024-10-02	15:44:11	46.921	102
DATA	0000568	2024-10-02	15:49:11	42.199	111
DATA	0000569	2024-10-02	15:54:11	32.134	 96
DATA	0000570	2024-10-02	15:59:11	30.109	 93
DATA	0000571	2024-10-02	16:04:11	22.484	 92
DATA	0000572	2024-10-02	16:09:11	21.748	100
DATA	0000573	2024-10-02	16:14:11	28.288	103
DATA	0000574	2024-10-02	16:19:11	24.692	104
DATA	0000575	2024-10-02	16:24:11	0.0000	 78
DATA	0000576	2024-10-02	16:29:11	24.691	106
DATA	0000577	2024-10-02	16:34:11	0.0000	 81
DATA	0000578	2024-10-02	16:39:11	14.499	114
DATA	0000579	2024-10-02	16:44:11	30.983	107
DATA	0000580	2024-10-02	16:49:11	0.0000	 81
DATA	0000581	2024-10-02	16:54:11	26.673	102
DATA	0000582	2024-10-02	16:59:10	0.0000	 83
DATA	0000583	2024-10-02	17:04:10	0.0000	 75
DATA	0000584	2024-10-02	17:09:10	19.716	105
DATA	0000585	2024-10-02	17:14:10	0.0000	 78
DATA	0000586	2024-10-02	17:19:10	21.733	100
DATA	0000587	2024-10-02	17:24:10	0.0000	 81
DATA	0000588	2024-10-02	17:29:10	0.0000	 87
DATA	0000589	2024-10-02	17:34:10	0.0000	 84
DATA	0000590	2024-10-02	17:39:10	35.659	109
DATA	0000591	2024-10-02	17:44:10	0.0000	 78
DATA	0000592	2024-10-02	17:49:10	10.204	 91
DATA	0000593	2024-10-02	17:54:10	0.0000	 81
DATA	0000594	2024-10-02	17:59:10	0.0000	 87
DATA	0000595	2024-10-02	18:04:10	27.105	 94
DATA	0000596	2024-10-02	18:09:10	34.431	100
DATA	0000597	2024-10-02	18:14:10	0.0000	 82
DATA	0000598	2024-10-02	18:19:10	0.0000	 88
DATA	0000599	2024-10-02	18:24:10	26.461	104
DATA	0000600	2024-10-02	18:29:10	16.685	 99
DATA	0000601	2024-10-02	18:34:10	0.0000	 70
DATA	0000602	2024-10-02	18:39:10	17.986	107
DATA	0000603	2024-10-02	18:44:10	0.0000	 73
DATA	0000604	2024-10-02	18:49:10	0.0000	 79
DATA	0000605	2024-10-02	18:54:09	0.0000	 84
DATA	0000606	2024-10-02	18:59:09	0.0000	 90
DATA	0000607	2024-10-02	19:04:09	28.185	106
DATA	0000608	2024-10-02	19:09:09	41.805	106
DATA	0000609	2024-10-02	19:14:09	29.672	111
DATA	0000610	2024-10-02	19:19:09	21.460	 95
DATA	0000611	2024-10-02	19:24:09	25.521	 94
DATA	0000612	2024-10-02	19:29:09	33.527	105
DATA	0000613	2024-10-02	19:34:09	25.741	101
DATA	0000614	2024-10-02	19:39:09	9.3888	124
DATA	0000615	2024-10-02	19:44:09	32.713	101
DATA	0000616	2024-10-02	19:49:09	6.1584	115
DATA	0000617	2024-10-02	19:54:09	30.077	105
DATA	0000618	2024-10-02	19:59:09	1.6951	116
DATA	0000619	2024-10-02	20:04:09	0.0000	 77
DATA	0000620	2024-10-02	20:09:09	5.1453	 92
DATA	0000621	2024-10-02	20:14:09	7.9068	101
DATA	0000622	2024-10-02	20:19:09	14.235	 92
DATA	0000623	2024-10-02	20:24:09	0.0000	 74
DATA	0000624	2024-10-02	20:29:09	0.0000	 80
DATA	0000625	2024-10-02	20:34:09	0.0000	 77
DATA	0000626	2024-10-02	20:39:09	3.7413	101
DATA	0000627	2024-10-02	20:44:09	2.6204	 94
DATA	0000628	2024-10-02	20:49:08	13.854	106
DATA	0000629	2024-10-02	20:54:08	0.0000	 82
DATA	0000630	2024-10-02	20:59:08	0.0000	 79
DATA	0000631	2024-10-02	21:04:08	9.8654	103
DATA	0000632	2024-10-02	21:09:08	7.9896	116
DATA	0000633	2024-10-02	21:14:08	12.884	 97
DATA	0000634	2024-10-02	21:19:08	0.0000	 80
DATA	0000635	2024-10-02	21:24:08	4.3224	 92
DATA	0000636	2024-10-02	21:29:08	22.428	101
DATA	0000637	2024-10-02	21:34:08	4.2829	105
DATA	0000638	2024-10-02	21:39:08	0.0000	 86
DATA	0000639	2024-10-02	21:44:08	2.8203	 98
DATA	0000640	2024-10-02	21:49:08	18.437	103
DATA	0000641	2024-10-02	21:54:08	0.0000	 77
DATA	0000642	2024-10-02	21:59:08	8.7242	106
DATA	0000643	2024-10-02	22:04:08	13.751	 92
DATA	0000644	2024-10-02	22:09:08	13.684	103
DATA	0000645	2024-10-02	22:14:08	0.0000	 78
DATA	0000646	2024-10-02	22:19:08	0.0000	 84
DATA	0000647	2024-10-02	22:24:08	0.0000	 81
DATA	0000648	2024-10-02	22:29:08	0.20558	155
DATA	0000649	2024-10-02	22:34:08	19.785	114
DATA	0000650	2024-10-02	22:39:08	0.0000	 81
DATA	0000651	2024-10-02	22:44:07	0.0000	 77
DATA	0000652	2024-10-02	22:49:07	0.0000	 83
DATA	0000653	2024-10-02	22:54:07	0.0000	 80
DATA	0000654	2024-10-02	22:59:07	2.7245	106
DATA	0000655	2024-10-02	23:04:07	0.0000	 78
DATA	0000656	2024-10-02	23:09:07	0.0000	 84
DATA	0000657	2024-10-02	23:14:07	0.0000	 81
DATA	0000658	2024-10-02	23:19:07	3.4722	105
DATA	0000659	2024-10-02	23:24:07	0.0000	 84
DATA	0000660	2024-10-02	23:29:07	0.0000	 81
DATA	0000661	2024-10-02	23:34:07	8.8009	103
DATA	0000662	2024-10-02	23:39:07	3.2595	108
DATA	0000663	2024-10-02	23:44:07	0.0000	 81
DATA	0000664	2024-10-02	23:49:07	5.9023	106
DATA	0000665	2024-10-02	23:54:07	0.0000	 84
DATA	0000666	2024-10-02	23:59:07	0.0000	 90
DATA	0000667	2024-10-03	00:04:07	0.0000	 77
DATA	0000668	2024-10-03	00:09:07	1.8253	102
DATA	0000669	2024-10-03	00:14:07	0.0000	 80
DATA	0000670	2024-10-03	00:19:07	1.5487	102
DATA	0000671	2024-10-03	00:24:07	4.1301	 83
DATA	0000672	2024-10-03	00:29:07	0.71199	155
DATA	0000673	2024-10-03	00:34:07	1.2881	 97
DATA	0000674	2024-10-03	00:39:06	0.0000	 82
DATA	0000675	2024-10-03	00:44:06	0.0000	 79
DATA	0000676	2024-10-03	00:49:06	0.0000	 85
DATA	0000677	2024-10-03	00:54:06	0.0000	 82
DATA	0000678	2024-10-03	00:59:06	0.0000	 88
DATA	0000679	2024-10-03	01:04:06	0.0000	 80
DATA	0000680	2024-10-03	01:09:06	1.7306	 94
DATA	0000681	2024-10-03	01:14:06	17.482	 96
DATA	0000682	2024-10-03	01:19:06	7.6996	117
DATA	0000683	2024-10-03	01:24:06	16.685	103
DATA	0000684	2024-10-03	01:29:06	18.994	114
DATA	0000685	2024-10-03	01:34:06	0.0000	 80
DATA	0000686	2024-10-03	01:39:06	14.276	106
DATA	0000687	2024-10-03	01:44:06	0.0000	 83
DATA	0000688	2024-10-03	01:49:06	6.3582	113
DATA	0000689	2024-10-03	01:54:06	0.40370	148
DATA	0000690	2024-10-03	01:59:06	12.107	 94
DATA	0000691	2024-10-03	02:04:06	0.0000	 75
DATA	0000692	2024-10-03	02:09:06	9.9565	115
DATA	0000693	2024-10-03	02:14:06	8.7290	104
DATA	0000694	2024-10-03	02:19:06	0.0000	 84
DATA	0000695	2024-10-03	02:24:06	6.6090	102
DATA	0000696	2024-10-03	02:29:06	0.0000	 87
DATA	0000697	2024-10-03	02:34:05	16.342	 99
DATA	0000698	2024-10-03	02:39:05	0.47745	164
DATA	0000699	2024-10-03	02:44:05	7.4388	116
DATA	0000700	2024-10-03	02:49:05	0.0000	 74
DATA	0000701	2024-10-03	02:54:05	6.9115	 93
DATA	0000702	2024-10-03	02:59:05	1.1004	 83
DATA	0000703	2024-10-03	03:04:05	14.771	 89
DATA	0000704	2024-10-03	03:09:05	1.5913	 94
DATA	0000705	2024-10-03	03:14:05	0.0000	 72
DATA	0000706	2024-10-03	03:19:05	0.33924	147
DATA	0000707	2024-10-03	03:24:05	0.0000	 75
DATA	0000708	2024-10-03	03:29:05	0.0000	 81
DATA	0000709	2024-10-03	03:34:05	0.0000	 78
DATA	0000710	2024-10-03	03:39:05	0.0000	 75
DATA	0000711	2024-10-03	03:44:05	0.0000	 72
DATA	0000712	2024-10-03	03:49:05	0.0000	 78
DATA	0000713	2024-10-03	03:54:05	0.0000	 75
DATA	0000714	2024-10-03	03:59:05	0.0000	 81
DATA	0000715	2024-10-03	04:04:05	8.6736	103
DATA	0000716	2024-10-03	04:09:05	0.0000	 79
DATA	0000717	2024-10-03	04:14:05	8.2111	 89
DATA	0000718	2024-10-03	04:19:05	0.0000	 82
DATA	0000719	2024-10-03	04:24:05	0.0000	 79
DATA	0000720	2024-10-03	04:29:04	0.0000	 75
DATA	0000721	2024-10-03	04:34:04	14.427	 90
DATA	0000722	2024-10-03	04:39:04	8.4001	 91
DATA	0000723	2024-10-03	04:44:04	4.5535	 97
DATA	0000724	2024-10-03	04:49:04	0.0000	 81
DATA	0000725	2024-10-03	04:54:04	0.0000	 78
DATA	0000726	2024-10-03	04:59:04	16.148	104
DATA	0000727	2024-10-03	05:04:04	0.0000	 76
DATA	0000728	2024-10-03	05:09:04	2.5426	101
DATA	0000729	2024-10-03	05:14:04	11.212	 86
DATA	0000730	2024-10-03	05:19:04	26.893	104
DATA	0000731	2024-10-03	05:24:04	29.467	101
DATA	0000732	2024-10-03	05:29:04	0.0000	 79
DATA	0000733	2024-10-03	05:34:04	0.0000	 76
DATA	0000734	2024-10-03	05:39:04	0.0000	 82
DATA	0000735	2024-10-03	05:44:04	0.0000	 79
DATA	0000736	2024-10-03	05:49:04	0.0000	 85
DATA	0000737	2024-10-03	05:54:04	29.905	107
DATA	0000738	2024-10-03	05:59:04	3.4879	119
DATA	0000739	2024-10-03	06:04:04	12.899	109
DATA	0000740	2024-10-03	06:09:04	0.0000	 77
DATA	0000741	2024-10-03	06:14:04	9.3707	100
DATA	0000742	2024-10-03	06:19:04	0.0000	 80
DATA	0000743	2024-10-03	06:24:03	20.621	 87
DATA	0000744	2024-10-03	06:29:03	1.2053	 93
DATA	0000745	2024-10-03	06:34:03	27.576	106
DATA	0000746	2024-10-03	06:39:03	0.0000	 85
DATA	0000747	2024-10-03	06:44:03	0.43629	154
DATA	0000748	2024-10-03	06:49:03	0.0000	 88
DATA	0000749	2024-10-03	06:54:03	0.0000	 85
DATA	0000750	2024-10-03	06:59:03	0.0000	 82
DATA	0000751	2024-10-03	07:04:03	0.0000	 74
DATA	0000752	2024-10-03	07:09:03	5.7899	118
DATA	0000753	2024-10-03	07:14:03	0.0000	 77
DATA	0000754	2024-10-03	07:19:03	0.0000	 83
DATA	0000755	2024-10-03	07:24:03	0.0000	 80
DATA	0000756	2024-10-03	07:29:03	16.357	108
DATA	0000757	2024-10-03	07:34:03	20.072	 94
DATA	0000758	2024-10-03	07:39:03	36.131	103
DATA	0000759	2024-10-03	07:44:03	12.656	106
DATA	0000760	2024-10-03	07:49:03	0.0000	 83
DATA	0000761	2024-10-03	07:54:03	0.0000	 80
DATA	0000762	2024-10-03	07:59:03	40.707	104
DATA	0000763	2024-10-03	08:04:03	31.481	 95
DATA	0000764	2024-10-03	08:09:03	65.895	117
DATA	0000765	2024-10-03	08:14:03	64.145	101
DATA	0000766	2024-10-03	08:19:02	64.558	114
DATA	0000767	2024-10-03	08:24:02	36.069	107
DATA	0000768	2024-10-03	08:29:02	27.761	112
DATA	0000769	2024-10-03	08:34:02	55.026	104
DATA	0000770	2024-10-03	08:39:02	39.029	106
DATA	0000771	2024-10-03	08:44:02	64.686	110
DATA	0000772	2024-10-03	08:49:02	91.265	109
DATA	0000773	2024-10-03	08:54:02	54.525	104
DATA	0000774	2024-10-03	08:59:02	7.4758	120
DATA	0000775	2024-10-03	09:04:02	75.672	108
DATA	0000776	2024-10-03	09:09:02	115.89	111
DATA	0000777	2024-10-03	09:14:02	78.995	122
DATA	0000778	2024-10-03	09:19:02	19.797	123
DATA	0000779	2024-10-03	09:24:02	113.91	102
DATA	0000780	2024-10-03	09:29:02	20.891	104
DATA	0000781	2024-10-03	09:34:02	53.378	107
DATA	0000782	2024-10-03	09:39:02	106.97	110
DATA	0000783	2024-10-03	09:44:02	15.749	110
DATA	0000784	2024-10-03	09:49:02	151.39	109
DATA	0000785	2024-10-03	09:54:02	111.40	 94
DATA	0000786	2024-10-03	09:59:02	20.110	 97
DATA	0000787	2024-10-03	10:04:02	34.488	103
DATA	0000788	2024-10-03	10:09:02	113.35	 95
DATA	0000789	2024-10-03	10:14:01	22.854	 99
DATA	0000790	2024-10-03	10:19:01	0.0000	 75
DATA	0000791	2024-10-03	10:24:01	27.582	 96
DATA	0000792	2024-10-03	10:29:01	0.0000	 78
DATA	0000793	2024-10-03	10:34:01	53.055	 93
DATA	0000794	2024-10-03	10:39:01	15.227	 98
DATA	0000795	2024-10-03	10:44:01	20.817	 96
DATA	0000796	2024-10-03	10:49:01	25.000	 91
DATA	0000797	2024-10-03	10:54:01	9.7694	116
DATA	0000798	2024-10-03	10:59:01	213.50	 98
DATA	0000799	2024-10-03	11:04:01	143.19	 97
DATA	0000800	2024-10-03	11:09:01	17.420	 81
DATA	0000801	2024-10-03	11:14:01	21.332	 75
DATA	0000802	2024-10-03	11:19:01	28.674	 97
DATA	0000803	2024-10-03	11:24:01	80.907	 91
DATA	0000804	2024-10-03	11:29:01	49.401	 91
DATA	0000805	2024-10-03	11:34:01	35.456	 93
DATA	0000806	2024-10-03	11:39:01	27.583	101
DATA	0000807	2024-10-03	11:44:01	35.109	 91
DATA	0000808	2024-10-03	11:49:01	20.917	 98
DATA	0000809	2024-10-03	11:54:01	18.040	 89
DATA	0000810	2024-10-03	11:59:01	7.2030	 85
DATA	0000811	2024-10-03	12:04:01	149.47	 90
DATA	0000812	2024-10-03	12:09:00	19.348	 95
DATA	0000813	2024-10-03	12:14:00	166.81	 89
DATA	0000814	2024-10-03	12:19:00	93.503	 93
DATA	0000815	2024-10-03	12:24:00	32.215	 83
DATA	0000816	2024-10-03	12:29:00	26.086	 98
DATA	0000817	2024-10-03	12:34:00	153.89	 99
DATA	0000818	2024-10-03	12:39:00	0.35862	151
DATA	0000819	2024-10-03	12:44:00	139.75	101
DATA	0000820	2024-10-03	12:49:00	36.405	 91
DATA	0000821	2024-10-03	12:54:00	122.55	 85
DATA	0000822	2024-10-03	12:59:00	16.928	102
DATA	0000823	2024-10-03	13:04:00	193.82	 91
DATA	0000824	2024-10-03	13:09:00	77.192	100
DATA	0000825	2024-10-03	13:14:00	31.830	 86
DATA	0000826	2024-10-03	13:19:00	33.197	100
DATA	0000827	2024-10-03	13:24:00	20.506	 87
DATA	0000828	2024-10-03	13:29:00	206.47	 99
DATA	0000829	2024-10-03	13:34:00	146.22	 92
DATA	0000830	2024-10-03	13:39:00	125.11	 84
DATA	0000831	2024-10-03	13:44:00	27.547	 96
DATA	0000832	2024-10-03	13:49:00	108.44	 94
DATA	0000833	2024-10-03	13:54:00	22.929	 98
DATA	0000834	2024-10-03	13:58:59	27.658	121
DATA	0000835	2024-10-03	14:03:59	40.598	111
DATA	0000836	2024-10-03	14:08:59	32.521	104
DATA	0000837	2024-10-03	14:13:59	22.498	113
DATA	0000838	2024-10-03	14:18:59	138.62	114
DATA	0000839	2024-10-03	14:23:59	42.155	108
DATA	0000840	2024-10-03	14:28:59	35.056	107
DATA	0000841	2024-10-03	14:33:59	93.554	111
DATA	0000842	2024-10-03	14:38:59	92.264	114
DATA	0000843	2024-10-03	14:43:59	28.228	110
DATA	0000844	2024-10-03	14:48:59	24.980	117
DATA	0000845	2024-10-03	14:53:59	89.526	121
DATA	0000846	2024-10-03	14:58:59	23.916	118
DATA	0000847	2024-10-03	15:03:59	45.120	101
DATA	0000848	2024-10-03	15:08:59	41.503	108
DATA	0000849	2024-10-03	15:13:59	33.005	103
DATA	0000850	2024-10-03	15:18:59	54.339	113
DATA	0000851	2024-10-03	15:23:59	32.443	102
DATA	0000852	2024-10-03	15:28:59	43.219	111
DATA	0000853	2024-10-03	15:33:59	40.005	 98
DATA	0000854	2024-10-03	15:38:59	41.190	110
DATA	0000855	2024-10-03	15:43:59	30.036	104
DATA	0000856	2024-10-03	15:48:59	37.732	120
DATA	0000857	2024-10-03	15:53:58	24.434	111
DATA	0000858	2024-10-03	15:58:58	7.3129	122
DATA	0000859	2024-10-03	16:03:58	15.768	119
DATA	0000860	2024-10-03	16:08:58	0.0000	 89
DATA	0000861	2024-10-03	16:13:58	24.378	110
DATA	0000862	2024-10-03	16:18:58	0.0000	 92
DATA	0000863	2024-10-03	16:23:58	0.0000	 89
DATA	0000864	2024-10-03	16:28:58	5.2500	107
DATA	0000865	2024-10-03	16:33:58	0.0000	 92
DATA	0000866	2024-10-03	16:38:58	16.860	119
DATA	0000867	2024-10-03	16:43:58	0.0000	 95
DATA	0000868	2024-10-03	16:48:58	0.0000	101
DATA	0000869	2024-10-03	16:53:58	0.0000	 98
DATA	0000870	2024-10-03	16:58:58	15.646	117
DATA	0000871	2024-10-03	17:03:58	0.0000	 87
DATA	0000872	2024-10-03	17:08:58	27.808	118
DATA	0000873	2024-10-03	17:13:58	22.806	108
DATA	0000874	2024-10-03	17:18:58	28.884	126
DATA	0000875	2024-10-03	17:23:58	0.0000	 93
DATA	0000876	2024-10-03	17:28:58	27.888	132
DATA	0000877	2024-10-03	17:33:58	0.0000	 96
DATA	0000878	2024-10-03	17:38:58	0.0000	102
DATA	0000879	2024-10-03	17:43:58	0.0000	 99
DATA	0000880	2024-10-03	17:48:57	18.636	119
DATA	0000881	2024-10-03	17:53:57	0.0000	 92
DATA	0000882	2024-10-03	17:58:57	14.507	115
DATA	0000883	2024-10-03	18:03:57	15.040	100
DATA	0000884	2024-10-03	18:08:57	0.0000	 96
DATA	0000885	2024-10-03	18:13:57	0.0000	 93
DATA	0000886	2024-10-03	18:18:57	0.0000	 99
DATA	0000887	2024-10-03	18:23:57	0.0000	 96
DATA	0000888	2024-10-03	18:28:57	0.0000	102
DATA	0000889	2024-10-03	18:33:57	14.448	120
DATA	0000890	2024-10-03	18:38:57	0.0000	 96
DATA	0000891	2024-10-03	18:43:57	0.0000	 93
DATA	0000892	2024-10-03	18:48:57	0.0000	 99
DATA	0000893	2024-10-03	18:53:57	0.0000	 96
DATA	0000894	2024-10-03	18:58:57	23.811	117
DATA	0000895	2024-10-03	19:03:57	0.0000	 94
DATA	0000896	2024-10-03	19:08:57	29.820	121
DATA	0000897	2024-10-03	19:13:57	0.0000	 97
DATA	0000898	2024-10-03	19:18:57	0.0000	103
DATA	0000899	2024-10-03	19:23:57	0.0000	100
DATA	0000900	2024-10-03	19:28:57	0.0000	 88
DATA	0000901	2024-10-03	19:33:57	0.0000	 85
DATA	0000902	2024-10-03	19:38:57	34.433	108
DATA	0000903	2024-10-03	19:43:56	30.200	 92
DATA	0000904	2024-10-03	19:48:56	19.963	121
DATA	0000905	2024-10-03	19:53:56	20.884	112
DATA	0000906	2024-10-03	19:58:56	5.2709	119
DATA	0000907	2024-10-03	20:03:56	11.413	 89
DATA	0000908	2024-10-03	20:08:56	7.0979	117
DATA	0000909	2024-10-03	20:13:56	0.92067	154
DATA	0000910	2024-10-03	20:18:56	0.0000	 79
DATA	0000911	2024-10-03	20:23:56	7.8538	107
DATA	0000912	2024-10-03	20:28:56	16.393	104
DATA	0000913	2024-10-03	20:33:56	0.0000	 79
DATA	0000914	2024-10-03	20:38:56	0.0000	 85
DATA	0000915	2024-10-03	20:43:56	4.8938	114
DATA	0000916	2024-10-03	20:48:56	0.0000	 88
DATA	0000917	2024-10-03	20:53:56	11.342	 96
DATA	0000918	2024-10-03	20:58:56	0.0000	 91
DATA	0000919	2024-10-03	21:03:56	5.0289	107
DATA	0000920	2024-10-03	21:08:56	0.56140	144
DATA	0000921	2024-10-03	21:13:56	0.0000	 77
DATA	0000922	2024-10-03	21:18:56	0.0000	 83
DATA	0000923	2024-10-03	21:23:56	0.0000	 80
DATA	0000924	2024-10-03	21:28:56	12.585	107
DATA	0000925	2024-10-03	21:33:56	0.0000	 83
DATA	0000926	2024-10-03	21:38:55	0.0000	 88
DATA	0000927	2024-10-03	21:43:55	0.0000	 85
DATA	0000928	2024-10-03	21:48:55	0.0000	 91
DATA	0000929	2024-10-03	21:53:55	2.1719	108
DATA	0000930	2024-10-03	21:58:55	0.0000	 85
DATA	0000931	2024-10-03	22:03:55	0.0000	 77
DATA	0000932	2024-10-03	22:08:55	3.7927	111
DATA	0000933	2024-10-03	22:13:55	0.0000	 80
DATA	0000934	2024-10-03	22:18:55	6.3169	111
DATA	0000935	2024-10-03	22:23:55	6.1419	104
DATA	0000936	2024-10-03	22:28:55	6.9282	116
DATA	0000937	2024-10-03	22:33:55	11.423	 97
DATA	0000938	2024-10-03	22:38:55	7.0639	117
DATA	0000939	2024-10-03	22:43:55	0.0000	 89
DATA	0000940	2024-10-03	22:48:55	19.172	106
DATA	0000941	2024-10-03	22:53:55	9.9796	123
DATA	0000942	2024-10-03	22:58:55	4.8756	119
DATA	0000943	2024-10-03	23:03:55	12.436	 97
DATA	0000944	2024-10-03	23:08:55	0.0000	 87
DATA	0000945	2024-10-03	23:13:55	0.0000	 84
DATA	0000946	2024-10-03	23:18:55	5.2600	103
DATA	0000947	2024-10-03	23:23:55	0.0000	 87
DATA	0000948	2024-10-03	23:28:55	5.5206	111
DATA	0000949	2024-10-03	23:33:54	6.6079	117
DATA	0000950	2024-10-03	23:38:54	0.0000	 86
DATA	0000951	2024-10-03	23:43:54	7.3112	 97
DATA	0000952	2024-10-03	23:48:54	0.0000	 89
DATA	0000953	2024-10-03	23:53:54	0.0000	 86
DATA	0000954	2024-10-03	23:58:54	5.6167	117
DATA	0000955	2024-10-04	00:03:54	0.0000	 79
DATA	0000956	2024-10-04	00:08:54	0.0000	 85
DATA	0000957	2024-10-04	00:13:54	6.0483	103
DATA	0000958	2024-10-04	00:18:54	0.0000	 88
DATA	0000959	2024-10-04	00:23:54	0.0000	 85
DATA	0000960	2024-10-04	00:28:54	0.69906	160
DATA	0000961	2024-10-04	00:33:54	0.0000	 79
DATA	0000962	2024-10-04	00:38:54	0.0000	 85
DATA	0000963	2024-10-04	00:43:54	8.9247	112
DATA	0000964	2024-10-04	00:48:54	0.0000	 88
DATA	0000965	2024-10-04	00:53:54	3.8610	103
DATA	0000966	2024-10-04	00:58:54	15.320	102
DATA	0000967	2024-10-04	01:03:54	0.0000	 83
DATA	0000968	2024-10-04	01:08:54	1.4384	109
DATA	0000969	2024-10-04	01:13:54	0.91193	157
DATA	0000970	2024-10-04	01:18:54	0.93597	164
DATA	0000971	2024-10-04	01:23:54	9.5231	100
DATA	0000972	2024-10-04	01:28:53	0.0000	 85
DATA	0000973	2024-10-04	01:33:53	0.0000	 82
DATA	0000974	2024-10-04	01:38:53	0.0000	 88
DATA	0000975	2024-10-04	01:43:53	0.0000	 85
DATA	0000976	2024-10-04	01:48:53	27.019	110
DATA	0000977	2024-10-04	01:53:53	0.0000	 88
DATA	0000978	2024-10-04	01:58:53	0.0000	 94
DATA	0000979	2024-10-04	02:03:53	0.0000	 86
DATA	0000980	2024-10-04	02:08:53	4.0553	100
DATA	0000981	2024-10-04	02:13:53	0.0000	 80
DATA	0000982	2024-10-04	02:18:53	7.9445	115
DATA	0000983	2024-10-04	02:23:53	12.462	 98
DATA	0000984	2024-10-04	02:28:53	0.0000	 89
DATA	0000985	2024-10-04	02:33:53	0.0000	 86
DATA	0000986	2024-10-04	02:38:53	0.0000	 92
DATA	0000987	2024-10-04	02:43:53	6.3850	111
DATA	0000988	2024-10-04	02:48:53	13.504	108
DATA	0000989	2024-10-04	02:53:53	1.6851	113
DATA	0000990	2024-10-04	02:58:53	0.0000	 89
DATA	0000991	2024-10-04	03:03:53	0.0000	 81
DATA	0000992	2024-10-04	03:08:53	14.847	111
DATA	0000993	2024-10-04	03:13:53	6.0705	102
DATA	0000994	2024-10-04	03:18:53	0.0000	 90
DATA	0000995	2024-10-04	03:23:52	2.8946	115
DATA	0000996	2024-10-04	03:28:52	23.760	110
