DATAH	Record	Date	Time	MINIOCEA	CHK	
DATA	0003353	2024-06-19	04:13:40.412	0.096956	157
DATA	0003354	2024-06-19	04:13:55.412	0.094771	157
DATA	0003355	2024-06-19	04:14:10.413	0.095681	152
DATA	0003356	2024-06-19	04:14:25.414	0.094589	166
DATA	0003357	2024-06-19	04:14:40.415	0.094953	160
DATA	0003358	2024-06-19	04:14:55.415	0.096592	168
DATA	0003359	2024-06-19	04:15:10.416	0.097320	152
DATA	0003360	2024-06-19	04:15:25.417	0.095499	166
DATA	0003361	2024-06-19	04:15:40.417	0.095681	157
DATA	0003362	2024-06-19	04:15:55.418	0.096045	160
DATA	0003363	2024-06-19	04:16:10.419	0.094407	154
DATA	0003364	2024-06-19	04:16:25.420	0.096592	160
DATA	0003365	2024-06-19	04:16:40.420	0.096410	147
DATA	0003366	2024-06-19	04:16:55.421	0.095135	158
DATA	0003367	2024-06-19	04:17:10.422	0.096227	155
DATA	0003368	2024-06-19	04:17:25.422	0.095499	172
DATA	0003369	2024-06-19	04:17:40.423	0.094953	165
DATA	0003370	2024-06-19	04:17:55.424	0.095317	159
DATA	0003371	2024-06-19	04:18:10.425	0.096227	154
DATA	0003372	2024-06-19	04:18:25.425	0.095135	158
DATA	0003373	2024-06-19	04:18:40.426	0.096410	154
DATA	0003374	2024-06-19	04:18:55.427	0.094224	163
DATA	0003375	2024-06-19	04:19:10.428	0.093860	162
DATA	0003376	2024-06-19	04:19:25.428	0.094953	173
DATA	0003377	2024-06-19	04:19:40.429	0.094407	166
DATA	0003378	2024-06-19	04:19:55.430	0.094589	176
DATA	0003379	2024-06-19	04:20:10.430	0.094407	149
DATA	0003380	2024-06-19	04:20:25.431	0.094589	159
DATA	0003381	2024-06-19	04:20:40.432	0.094224	144
DATA	0003382	2024-06-19	04:20:55.433	0.094953	161
DATA	0003383	2024-06-19	04:21:10.433	0.094589	159
DATA	0003384	2024-06-19	04:21:25.434	0.093496	163
DATA	0003385	2024-06-19	04:21:40.435	0.094589	166
DATA	0003386	2024-06-19	04:21:55.435	0.094589	173
DATA	0003387	2024-06-19	04:22:10.436	0.094224	153
DATA	0003388	2024-06-19	04:22:25.437	0.093314	160
DATA	0003389	2024-06-19	04:22:40.438	0.093496	170
DATA	0003390	2024-06-19	04:22:55.438	0.094771	165
DATA	0003391	2024-06-19	04:23:10.439	0.093314	151
DATA	0003392	2024-06-19	04:23:25.440	0.094224	151
DATA	0003393	2024-06-19	04:23:40.440	0.093496	159
DATA	0003394	2024-06-19	04:23:55.441	0.095317	161
DATA	0003395	2024-06-19	04:24:10.442	0.094407	154
DATA	0003396	2024-06-19	04:24:25.443	0.094953	168
DATA	0003397	2024-06-19	04:24:40.443	0.094771	164
DATA	0003398	2024-06-19	04:24:55.444	0.094042	163
DATA	0003399	2024-06-19	04:25:10.445	0.095135	161
DATA	0003400	2024-06-19	04:25:25.446	0.094771	156
DATA	0003401	2024-06-19	04:25:40.446	0.095317	151
DATA	0003402	2024-06-19	04:25:55.447	0.094771	162
DATA	0003403	2024-06-19	04:26:10.448	0.093496	159
DATA	0003404	2024-06-19	04:26:25.448	0.093860	161
DATA	0003405	2024-06-19	04:26:40.449	0.094953	164
DATA	0003406	2024-06-19	04:26:55.450	0.093496	164
DATA	0003407	2024-06-19	04:27:10.451	0.095317	152
DATA	0003408	2024-06-19	04:27:25.451	0.094953	164
DATA	0003409	2024-06-19	04:27:40.452	0.095681	162
DATA	0003410	2024-06-19	04:27:55.453	0.094407	156
DATA	0003411	2024-06-19	04:28:10.453	0.094771	153
DATA	0003412	2024-06-19	04:28:25.454	0.095499	169
DATA	0003413	2024-06-19	04:28:40.455	0.095863	163
DATA	0003414	2024-06-19	04:28:55.456	0.094771	168
DATA	0003415	2024-06-19	04:29:10.456	0.095135	156
DATA	0003416	2024-06-19	04:29:25.457	0.095681	170
DATA	0003417	2024-06-19	04:29:40.458	0.095681	169
DATA	0003418	2024-06-19	04:29:55.458	0.094771	175
DATA	0003419	2024-06-19	04:30:10.459	0.094042	151
DATA	0003420	2024-06-19	04:30:25.460	0.094953	152
DATA	0003421	2024-06-19	04:30:40.461	0.094407	145
DATA	0003422	2024-06-19	04:30:55.461	0.094589	163
DATA	0003423	2024-06-19	04:31:10.462	0.095135	145
DATA	0003424	2024-06-19	04:31:25.463	0.095499	166
DATA	0003425	2024-06-19	04:31:40.463	0.095863	159
DATA	0003426	2024-06-19	04:31:55.464	0.095499	172
DATA	0003427	2024-06-19	04:32:10.465	0.096956	165
DATA	0003428	2024-06-19	04:32:25.466	0.094953	168
DATA	0003429	2024-06-19	04:32:40.466	0.096774	169
DATA	0003430	2024-06-19	04:32:55.467	0.093678	168
DATA	0003431	2024-06-19	04:33:10.468	0.095681	158
DATA	0003432	2024-06-19	04:33:25.469	0.094407	161
DATA	0003433	2024-06-19	04:33:40.469	0.095135	158
DATA	0003434	2024-06-19	04:33:55.470	0.094224	155
DATA	0003435	2024-06-19	04:34:10.471	0.094224	149
DATA	0003436	2024-06-19	04:34:25.471	0.095317	160
DATA	0003437	2024-06-19	04:34:40.472	0.093496	165
DATA	0003438	2024-06-19	04:34:55.473	0.094042	161
DATA	0003439	2024-06-19	04:35:10.474	0.094224	157
DATA	0003440	2024-06-19	04:35:25.474	0.096227	160
DATA	0003441	2024-06-19	04:35:40.475	0.094224	154
DATA	0003442	2024-06-19	04:35:55.476	0.093314	161
DATA	0003443	2024-06-19	04:36:10.476	0.094407	158
DATA	0003444	2024-06-19	04:36:25.477	0.095317	167
DATA	0003445	2024-06-19	04:36:40.478	0.093860	167
DATA	0003446	2024-06-19	04:36:55.479	0.094224	170
DATA	0003447	2024-06-19	04:37:10.479	0.093860	168
DATA	0003448	2024-06-19	04:37:25.480	0.093314	161
DATA	0003449	2024-06-19	04:37:40.481	0.093496	171
DATA	0003450	2024-06-19	04:37:55.481	0.094771	166
DATA	0003451	2024-06-19	04:38:10.482	0.095863	163
DATA	0003452	2024-06-19	04:38:25.483	0.095317	165
DATA	0003453	2024-06-19	04:38:40.484	0.095317	164
DATA	0003454	2024-06-19	04:38:55.484	0.093860	172
DATA	0003455	2024-06-19	04:39:10.485	0.093678	173
DATA	0003456	2024-06-19	04:39:25.486	0.094589	183
DATA	0003457	2024-06-19	04:39:40.487	0.096045	171
DATA	0003458	2024-06-19	04:39:55.487	0.094589	189
DATA	0003459	2024-06-19	04:40:10.488	0.095681	168
DATA	0003460	2024-06-19	04:40:25.489	0.094953	168
DATA	0003461	2024-06-19	04:40:40.489	0.096045	160
DATA	0003462	2024-06-19	04:40:55.490	0.095499	171
DATA	0003463	2024-06-19	04:41:10.491	0.096592	160
DATA	0003464	2024-06-19	04:41:25.492	0.095863	168
DATA	0003465	2024-06-19	04:41:40.492	0.097320	156
DATA	0003466	2024-06-19	04:41:55.493	0.096592	174
DATA	0003467	2024-06-19	04:42:10.494	0.096592	168
DATA	0003468	2024-06-19	04:42:25.494	0.096774	177
DATA	0003469	2024-06-19	04:42:40.495	0.095499	179
DATA	0003470	2024-06-19	04:42:55.496	0.096227	168
DATA	0003471	2024-06-19	04:43:10.497	0.097320	157
DATA	0003472	2024-06-19	04:43:25.497	0.096227	169
DATA	0003473	2024-06-19	04:43:40.498	0.095499	178
DATA	0003474	2024-06-19	04:43:55.499	0.095317	175
DATA	0003475	2024-06-19	04:44:10.499	0.096592	174
DATA	0003476	2024-06-19	04:44:25.500	0.098048	162
DATA	0003477	2024-06-19	04:44:40.501	0.097684	166
DATA	0003478	2024-06-19	04:44:55.502	0.096227	166
DATA	0003479	2024-06-19	04:45:10.502	0.099141	157
DATA	0003480	2024-06-19	04:45:25.503	0.098231	155
DATA	0003481	2024-06-19	04:45:40.504	0.098231	154
DATA	0003482	2024-06-19	04:45:55.504	0.097138	166
DATA	0003483	2024-06-19	04:46:10.505	0.098777	170
DATA	0003484	2024-06-19	04:46:25.506	0.098595	176
DATA	0003485	2024-06-19	04:46:40.507	0.099141	163
DATA	0003486	2024-06-19	04:46:55.507	0.099323	172
DATA	0003487	2024-06-19	04:47:10.508	0.099869	181
DATA	0003488	2024-06-19	04:47:25.509	0.097684	182
DATA	0003489	2024-06-19	04:47:40.510	0.099141	162
DATA	0003490	2024-06-19	04:47:55.510	0.10114	 95
DATA	0003491	2024-06-19	04:48:10.511	0.10023	 88
DATA	0003492	2024-06-19	04:48:25.512	0.10060	 97
DATA	0003493	2024-06-19	04:48:40.512	0.10133	 96
DATA	0003494	2024-06-19	04:48:55.513	0.10151	104
DATA	0003495	2024-06-19	04:49:10.514	0.10369	109
DATA	0003496	2024-06-19	04:49:25.515	0.10424	109
DATA	0003497	2024-06-19	04:49:40.515	0.10406	107
DATA	0003498	2024-06-19	04:49:55.516	0.10479	125
DATA	0003499	2024-06-19	04:50:10.517	0.10533	101
DATA	0003500	2024-06-19	04:50:25.517	0.10460	 89
DATA	0003501	2024-06-19	04:50:40.518	0.10588	 99
DATA	0003502	2024-06-19	04:50:55.519	0.10697	108
DATA	0003503	2024-06-19	04:51:10.520	0.10861	 86
DATA	0003504	2024-06-19	04:51:25.520	0.11043	 86
DATA	0003505	2024-06-19	04:51:40.521	0.10988	102
DATA	0003506	2024-06-19	04:51:55.522	0.11061	 93
DATA	0003507	2024-06-19	04:52:10.522	0.11207	 88
DATA	0003508	2024-06-19	04:52:25.523	0.11316	 97
DATA	0003509	2024-06-19	04:52:40.524	0.11425	 97
DATA	0003510	2024-06-19	04:52:55.525	0.11662	 99
DATA	0003511	2024-06-19	04:53:10.525	0.11535	 91
DATA	0003512	2024-06-19	04:53:25.526	0.11717	101
DATA	0003513	2024-06-19	04:53:40.527	0.11753	100
DATA	0003514	2024-06-19	04:53:55.527	0.11863	109
DATA	0003515	2024-06-19	04:54:10.528	0.12026	 95
DATA	0003516	2024-06-19	04:54:25.529	0.12190	105
DATA	0003517	2024-06-19	04:54:40.530	0.12409	 98
DATA	0003518	2024-06-19	04:54:55.530	0.12554	106
DATA	0003519	2024-06-19	04:55:10.531	0.12937	105
DATA	0003520	2024-06-19	04:55:25.532	0.12937	104
DATA	0003521	2024-06-19	04:55:40.533	0.13228	 97
DATA	0003522	2024-06-19	04:55:55.533	0.13392	106
DATA	0003523	2024-06-19	04:56:10.534	0.13574	102
DATA	0003524	2024-06-19	04:56:25.535	0.13774	112
DATA	0003525	2024-06-19	04:56:40.535	0.14120	 96
DATA	0003526	2024-06-19	04:56:55.536	0.14266	115
DATA	0003527	2024-06-19	04:57:10.537	0.14576	113
DATA	0003528	2024-06-19	04:57:25.538	0.14685	122
DATA	0003529	2024-06-19	04:57:40.538	0.15195	117
DATA	0003530	2024-06-19	04:57:55.539	0.15577	120
DATA	0003531	2024-06-19	04:58:10.540	0.15796	108
DATA	0003532	2024-06-19	04:58:25.540	0.16014	 99
DATA	0003533	2024-06-19	04:58:40.541	0.16615	105
DATA	0003534	2024-06-19	04:58:55.542	0.16724	114
DATA	0003535	2024-06-19	04:59:10.543	0.17216	105
DATA	0003536	2024-06-19	04:59:25.543	0.17580	116
DATA	0003537	2024-06-19	04:59:40.544	0.18108	112
DATA	0003538	2024-06-19	04:59:55.545	0.18564	126
DATA	0003539	2024-06-19	05:00:10.545	0.19073	101
DATA	0003540	2024-06-19	05:00:25.546	0.19529	106
DATA	0003541	2024-06-19	05:00:40.547	0.19911	100
DATA	0003542	2024-06-19	05:00:55.548	0.20457	105
DATA	0003543	2024-06-19	05:01:10.548	0.20858	103
DATA	0003544	2024-06-19	05:01:25.549	0.21422	 99
DATA	0003545	2024-06-19	05:01:40.550	0.21878	104
DATA	0003546	2024-06-19	05:01:55.551	0.22606	102
DATA	0003547	2024-06-19	05:02:10.551	0.23079	100
DATA	0003548	2024-06-19	05:02:25.552	0.23717	107
DATA	0003549	2024-06-19	05:02:40.553	0.24190	102
DATA	0003550	2024-06-19	05:02:55.553	0.24864	108
DATA	0003551	2024-06-19	05:03:10.554	0.25337	 98
DATA	0003552	2024-06-19	05:03:25.555	0.26339	109
DATA	0003553	2024-06-19	05:03:40.556	0.27249	109
DATA	0003554	2024-06-19	05:03:55.556	0.27759	122
DATA	0003555	2024-06-19	05:04:10.557	0.28524	107
DATA	0003556	2024-06-19	05:04:25.558	0.29234	114
DATA	0003557	2024-06-19	05:04:40.558	0.30127	105
DATA	0003558	2024-06-19	05:04:55.559	0.30818	120
DATA	0003559	2024-06-19	05:05:10.560	0.31893	109
DATA	0003560	2024-06-19	05:05:25.561	0.32749	109
DATA	0003561	2024-06-19	05:05:40.561	0.33696	109
DATA	0003562	2024-06-19	05:05:55.562	0.34861	112
DATA	0003563	2024-06-19	05:06:10.563	0.35826	108
DATA	0003564	2024-06-19	05:06:25.563	0.36955	119
DATA	0003565	2024-06-19	05:06:40.564	0.38139	114
DATA	0003566	2024-06-19	05:06:55.565	0.39104	115
DATA	0003567	2024-06-19	05:07:10.566	0.40196	112
DATA	0003568	2024-06-19	05:07:25.566	0.41143	112
DATA	0003569	2024-06-19	05:07:40.567	0.42418	117
DATA	0003570	2024-06-19	05:07:55.568	0.43401	109
DATA	0003571	2024-06-19	05:08:10.568	0.44985	120
DATA	0003572	2024-06-19	05:08:25.569	0.46206	116
DATA	0003573	2024-06-19	05:08:40.570	0.47499	121
DATA	0003574	2024-06-19	05:08:55.571	0.48737	125
DATA	0003575	2024-06-19	05:09:10.571	0.49775	121
DATA	0003576	2024-06-19	05:09:25.572	0.51906	118
DATA	0003577	2024-06-19	05:09:40.573	0.53126	113
DATA	0003578	2024-06-19	05:09:55.574	0.54764	130
DATA	0003579	2024-06-19	05:10:10.574	0.56330	105
DATA	0003580	2024-06-19	05:10:25.575	0.58370	110
DATA	0003581	2024-06-19	05:10:40.576	0.59408	112
DATA	0003582	2024-06-19	05:10:55.576	0.61356	114
DATA	0003583	2024-06-19	05:11:10.577	0.62886	117
DATA	0003584	2024-06-19	05:11:25.578	0.64561	117
DATA	0003585	2024-06-19	05:11:40.579	0.65526	118
DATA	0003586	2024-06-19	05:11:55.579	0.67657	132
DATA	0003587	2024-06-19	05:12:10.580	0.70170	101
DATA	0003588	2024-06-19	05:12:25.581	0.71335	113
DATA	0003589	2024-06-19	05:12:40.581	0.73720	111
DATA	0003590	2024-06-19	05:12:55.582	0.75286	119
DATA	0003591	2024-06-19	05:13:10.583	0.76670	111
DATA	0003592	2024-06-19	05:13:25.584	0.78965	128
DATA	0003593	2024-06-19	05:13:40.584	0.80840	111
DATA	0003594	2024-06-19	05:13:55.585	0.83644	124
DATA	0003595	2024-06-19	05:14:10.586	0.85793	125
DATA	0003596	2024-06-19	05:14:25.586	0.87796	137
DATA	0003597	2024-06-19	05:14:40.587	0.89526	129
DATA	0003598	2024-06-19	05:14:55.588	0.91547	133
DATA	0003599	2024-06-19	05:15:10.589	0.92913	125
DATA	0003600	2024-06-19	05:15:25.589	0.94916	119
DATA	0003601	2024-06-19	05:15:40.590	0.97702	105
DATA	0003602	2024-06-19	05:15:55.591	0.99887	129
DATA	0003603	2024-06-19	05:16:10.592	1.0193	 48
DATA	0003604	2024-06-19	05:16:25.592	1.0459	 60
DATA	0003605	2024-06-19	05:16:40.593	1.0637	 57
DATA	0003606	2024-06-19	05:16:55.594	1.0877	 71
DATA	0003607	2024-06-19	05:17:10.594	1.1110	 45
DATA	0003608	2024-06-19	05:17:25.595	1.1349	 67
DATA	0003609	2024-06-19	05:17:40.596	1.1478	 69
DATA	0003610	2024-06-19	05:17:55.597	1.1762	 64
DATA	0003611	2024-06-19	05:18:10.597	1.1963	 60
DATA	0003612	2024-06-19	05:18:25.598	1.2310	 55
DATA	0003613	2024-06-19	05:18:40.599	1.2573	 65
DATA	0003614	2024-06-19	05:18:55.599	1.2808	 73
DATA	0003615	2024-06-19	05:19:10.600	1.2957	 54
DATA	0003616	2024-06-19	05:19:25.601	1.3430	 49
DATA	0003617	2024-06-19	05:19:40.602	1.3611	 49
DATA	0003618	2024-06-19	05:19:55.602	1.3809	 65
DATA	0003619	2024-06-19	05:20:10.603	1.4250	 41
DATA	0003620	2024-06-19	05:20:25.604	1.4577	 52
DATA	0003621	2024-06-19	05:20:40.604	1.4767	 51
DATA	0003622	2024-06-19	05:20:55.605	1.5045	 49
DATA	0003623	2024-06-19	05:21:10.606	1.5404	 42
DATA	0003624	2024-06-19	05:21:25.607	1.5597	 63
DATA	0003625	2024-06-19	05:21:40.607	1.5918	 58
DATA	0003626	2024-06-19	05:21:55.608	1.6286	 65
DATA	0003627	2024-06-19	05:22:09.609	1.6517	 64
DATA	0003628	2024-06-19	05:22:24.609	1.6939	 70
DATA	0003629	2024-06-19	05:22:39.610	1.7205	 56
DATA	0003630	2024-06-19	05:22:54.611	1.7526	 52
DATA	0003631	2024-06-19	05:23:09.612	1.7753	 57
DATA	0003632	2024-06-19	05:23:24.612	1.8136	 51
DATA	0003633	2024-06-19	05:23:39.613	1.8476	 66
DATA	0003634	2024-06-19	05:23:54.614	1.8687	 69
DATA	0003635	2024-06-19	05:24:09.614	1.9101	 53
DATA	0003636	2024-06-19	05:24:24.615	1.9343	 60
DATA	0003637	2024-06-19	05:24:39.616	1.9727	 74
DATA	0003638	2024-06-19	05:24:54.617	1.9933	 72
DATA	0003639	2024-06-19	05:25:09.617	2.0435	 63
DATA	0003640	2024-06-19	05:25:24.618	2.0707	 55
DATA	0003641	2024-06-19	05:25:39.619	2.0925	 65
DATA	0003642	2024-06-19	05:25:54.620	2.1253	 50
DATA	0003643	2024-06-19	05:26:09.620	2.1572	 56
DATA	0003644	2024-06-19	05:26:24.621	2.1958	 63
DATA	0003645	2024-06-19	05:26:39.622	2.2265	 63
DATA	0003646	2024-06-19	05:26:54.622	2.2566	 65
DATA	0003647	2024-06-19	05:27:09.623	2.3174	 64
DATA	0003648	2024-06-19	05:27:24.624	2.3602	 59
DATA	0003649	2024-06-19	05:27:39.625	2.4343	 70
DATA	0003650	2024-06-19	05:27:54.625	2.4857	 69
DATA	0003651	2024-06-19	05:28:09.626	2.5197	 70
DATA	0003652	2024-06-19	05:28:24.627	2.6142	 60
DATA	0003653	2024-06-19	05:28:39.627	2.6579	 81
DATA	0003654	2024-06-19	05:28:54.628	2.7107	 68
DATA	0003655	2024-06-19	05:29:09.629	2.7448	 79
DATA	0003656	2024-06-19	05:29:24.630	2.7974	 73
DATA	0003657	2024-06-19	05:29:39.630	2.8699	 85
DATA	0003658	2024-06-19	05:29:54.631	2.8854	 77
DATA	0003659	2024-06-19	05:30:09.632	2.9504	 64
DATA	0003660	2024-06-19	05:30:24.632	3.0472	 49
DATA	0003661	2024-06-19	05:30:39.633	3.1383	 59
DATA	0003662	2024-06-19	05:30:54.634	3.2177	 60
DATA	0003663	2024-06-19	05:31:09.635	3.2583	 64
DATA	0003664	2024-06-19	05:31:24.635	3.3244	 57
DATA	0003665	2024-06-19	05:31:39.636	3.3828	 73
DATA	0003666	2024-06-19	05:31:54.637	3.4469	 74
DATA	0003667	2024-06-19	05:32:09.637	3.5242	 66
DATA	0003668	2024-06-19	05:32:24.638	3.5200	 59
DATA	0003669	2024-06-19	05:32:39.639	3.6046	 76
DATA	0003670	2024-06-19	05:32:54.640	3.6696	 68
DATA	0003671	2024-06-19	05:33:09.640	3.7248	 64
DATA	0003672	2024-06-19	05:33:24.641	3.8004	 54
DATA	0003673	2024-06-19	05:33:39.642	3.8639	 76
DATA	0003674	2024-06-19	05:33:54.643	3.9082	 68
DATA	0003675	2024-06-19	05:34:09.643	3.9757	 79
DATA	0003676	2024-06-19	05:34:24.644	4.0735	 66
DATA	0003677	2024-06-19	05:34:39.645	4.1351	 69
DATA	0003678	2024-06-19	05:34:54.645	4.2072	 68
DATA	0003679	2024-06-19	05:35:09.646	4.2800	 70
DATA	0003680	2024-06-19	05:35:24.647	4.3004	 57
DATA	0003681	2024-06-19	05:35:39.648	4.3554	 75
DATA	0003682	2024-06-19	05:35:54.648	4.4177	 75
DATA	0003683	2024-06-19	05:36:09.649	4.4632	 74
DATA	0003684	2024-06-19	05:36:24.650	4.5524	 65
DATA	0003685	2024-06-19	05:36:39.650	4.6051	 68
DATA	0003686	2024-06-19	05:36:54.651	4.6568	 80
DATA	0003687	2024-06-19	05:37:09.652	4.7522	 74
DATA	0003688	2024-06-19	05:37:24.653	4.8045	 74
DATA	0003689	2024-06-19	05:37:39.653	4.8920	 83
DATA	0003690	2024-06-19	05:37:54.654	4.9773	 80
DATA	0003691	2024-06-19	05:38:09.655	5.0472	 71
DATA	0003692	2024-06-19	05:38:24.655	5.1122	 62
DATA	0003693	2024-06-19	05:38:39.656	5.1870	 80
DATA	0003694	2024-06-19	05:38:54.657	5.2504	 74
DATA	0003695	2024-06-19	05:39:09.658	5.3036	 78
DATA	0003696	2024-06-19	05:39:24.658	5.3726	 82
DATA	0003697	2024-06-19	05:39:39.659	5.4451	 86
DATA	0003698	2024-06-19	05:39:54.660	5.4939	 87
DATA	0003699	2024-06-19	05:40:09.660	5.5195	 75
DATA	0003700	2024-06-19	05:40:24.661	5.6140	 47
DATA	0003701	2024-06-19	05:40:39.662	5.6594	 68
DATA	0003702	2024-06-19	05:40:54.663	5.7615	 62
DATA	0003703	2024-06-19	05:41:09.663	5.8327	 65
DATA	0003704	2024-06-19	05:41:24.664	5.8404	 60
DATA	0003705	2024-06-19	05:41:39.665	5.9141	 67
DATA	0003706	2024-06-19	05:41:54.666	5.9276	 75
DATA	0003707	2024-06-19	05:42:09.666	5.9932	 76
DATA	0003708	2024-06-19	05:42:24.667	6.1294	 69
DATA	0003709	2024-06-19	05:42:39.668	6.1774	 80
DATA	0003710	2024-06-19	05:42:54.668	6.2417	 64
DATA	0003711	2024-06-19	05:43:09.669	6.3202	 60
DATA	0003712	2024-06-19	05:43:24.670	6.2632	 56
DATA	0003713	2024-06-19	05:43:39.671	6.3477	 72
DATA	0003714	2024-06-19	05:43:54.671	6.4167	 67
DATA	0003715	2024-06-19	05:44:09.672	6.5507	 69
DATA	0003716	2024-06-19	05:44:24.673	6.5979	 81
DATA	0003717	2024-06-19	05:44:39.673	6.7201	 68
DATA	0003718	2024-06-19	05:44:54.674	6.7565	 80
DATA	0003719	2024-06-19	05:45:09.675	6.7640	 77
DATA	0003720	2024-06-19	05:45:24.676	6.9191	 70
DATA	0003721	2024-06-19	05:45:39.676	6.9716	 80
DATA	0003722	2024-06-19	05:45:54.677	7.0289	 76
DATA	0003723	2024-06-19	05:46:09.678	7.1447	 76
DATA	0003724	2024-06-19	05:46:24.678	7.2287	 77
DATA	0003725	2024-06-19	05:46:39.679	7.2820	 78
DATA	0003726	2024-06-19	05:46:54.680	7.3804	 71
DATA	0003727	2024-06-19	05:47:09.681	7.4279	 81
DATA	0003728	2024-06-19	05:47:24.681	7.5073	 72
DATA	0003729	2024-06-19	05:47:39.682	7.5919	 89
DATA	0003730	2024-06-19	05:47:54.683	7.6444	 73
DATA	0003731	2024-06-19	05:48:09.684	7.7444	 77
DATA	0003732	2024-06-19	05:48:24.684	7.7444	 75
DATA	0003733	2024-06-19	05:48:39.685	7.8594	 90
DATA	0003734	2024-06-19	05:48:54.686	7.9742	 85
DATA	0003735	2024-06-19	05:49:09.686	8.0100	 67
DATA	0003736	2024-06-19	05:49:24.687	8.1397	 85
DATA	0003737	2024-06-19	05:49:39.688	8.2180	 84
DATA	0003738	2024-06-19	05:49:54.689	8.2692	 91
DATA	0003739	2024-06-19	05:50:09.689	8.3307	 78
DATA	0003740	2024-06-19	05:50:24.690	8.3243	 58
DATA	0003741	2024-06-19	05:50:39.691	8.4511	 65
DATA	0003742	2024-06-19	05:50:54.691	8.5905	 71
DATA	0003743	2024-06-19	05:51:09.692	8.6359	 78
DATA	0003744	2024-06-19	05:51:24.693	8.7144	 70
DATA	0003745	2024-06-19	05:51:39.694	8.8018	 79
DATA	0003746	2024-06-19	05:51:54.694	8.8843	 83
DATA	0003747	2024-06-19	05:52:09.695	8.9972	 90
DATA	0003748	2024-06-19	05:52:24.696	9.1334	 74
DATA	0003749	2024-06-19	05:52:39.696	9.1235	 81
DATA	0003750	2024-06-19	05:52:54.697	9.2315	 71
DATA	0003751	2024-06-19	05:53:09.698	9.3000	 66
DATA	0003752	2024-06-19	05:53:24.699	9.3879	 89
DATA	0003753	2024-06-19	05:53:39.699	9.4380	 84
DATA	0003754	2024-06-19	05:53:54.700	9.4881	 71
DATA	0003755	2024-06-19	05:54:09.701	9.5973	 77
DATA	0003756	2024-06-19	05:54:24.701	9.6844	 73
DATA	0003757	2024-06-19	05:54:39.702	9.7350	 74
DATA	0003758	2024-06-19	05:54:54.703	9.8220	 70
DATA	0003759	2024-06-19	05:55:09.704	9.8647	 86
DATA	0003760	2024-06-19	05:55:24.704	9.8867	 79
DATA	0003761	2024-06-19	05:55:39.705	9.9570	 79
DATA	0003762	2024-06-19	05:55:54.706	10.029	 60
DATA	0003763	2024-06-19	05:56:09.707	10.022	 56
DATA	0003764	2024-06-19	05:56:24.707	10.131	 55
DATA	0003765	2024-06-19	05:56:39.708	10.231	 64
DATA	0003766	2024-06-19	05:56:54.709	10.205	 64
DATA	0003767	2024-06-19	05:57:09.709	10.361	 69
DATA	0003768	2024-06-19	05:57:24.710	47.743	 73
DATA	0003769	2024-06-19	05:57:39.711	48.728	 85
DATA	0003770	2024-06-19	05:57:54.712	49.656	 76
DATA	0003771	2024-06-19	05:58:09.712	52.690	 70
DATA	0003772	2024-06-19	05:58:24.713	69.851	 76
DATA	0003773	2024-06-19	05:58:39.714	117.66	 76
DATA	0003774	2024-06-19	05:58:54.714	171.60	 68
DATA	0003775	2024-06-19	05:59:09.715	174.36	 77
DATA	0003776	2024-06-19	05:59:24.716	199.63	 83
DATA	0003777	2024-06-19	05:59:39.717	200.56	 76
DATA	0003778	2024-06-19	05:59:54.717	199.04	 84
DATA	0003779	2024-06-19	06:00:09.718	196.52	 73
DATA	0003780	2024-06-19	06:00:24.719	200.77	 56
DATA	0003781	2024-06-19	06:00:39.719	201.08	 58
DATA	0003782	2024-06-19	06:00:54.720	200.33	 45
DATA	0003783	2024-06-19	06:01:09.721	188.44	 65
DATA	0003784	2024-06-19	06:01:24.722	205.33	 52
DATA	0003785	2024-06-19	06:01:39.722	203.01	 52
DATA	0003786	2024-06-19	06:01:54.723	203.66	 62
DATA	0003787	2024-06-19	06:02:09.724	203.24	 59
DATA	0003788	2024-06-19	06:02:24.725	203.76	 65
DATA	0003789	2024-06-19	06:02:39.725	199.64	 83
DATA	0003790	2024-06-19	06:02:54.726	208.81	 63
DATA	0003791	2024-06-19	06:03:09.727	204.34	 60
DATA	0003792	2024-06-19	06:03:24.727	206.10	 54
DATA	0003793	2024-06-19	06:03:39.728	205.82	 70
DATA	0003794	2024-06-19	06:03:54.729	206.25	 67
DATA	0003795	2024-06-19	06:04:09.730	204.31	 56
DATA	0003796	2024-06-19	06:04:24.730	203.95	 63
DATA	0003797	2024-06-19	06:04:39.731	176.40	 70
DATA	0003798	2024-06-19	06:04:54.732	203.51	 62
DATA	0003799	2024-06-19	06:05:09.732	203.82	 68
DATA	0003800	2024-06-19	06:05:24.733	198.19	 62
DATA	0003801	2024-06-19	06:05:39.734	204.82	 58
DATA	0003802	2024-06-19	06:05:54.735	205.81	 57
DATA	0003803	2024-06-19	06:06:09.735	205.28	 60
DATA	0003804	2024-06-19	06:06:24.736	202.54	 55
DATA	0003805	2024-06-19	06:06:39.737	201.81	 62
DATA	0003806	2024-06-19	06:06:54.737	207.27	 66
DATA	0003807	2024-06-19	06:07:09.738	205.20	 60
DATA	0003808	2024-06-19	06:07:24.739	204.94	 69
DATA	0003809	2024-06-19	06:07:39.740	200.30	 54
DATA	0003810	2024-06-19	06:07:54.740	202.48	 54
DATA	0003811	2024-06-19	06:08:09.741	194.08	 63
